,data_ref,id_cliente,sexo,posse_de_veiculo,posse_de_imovel,qtd_filhos,tipo_renda,educacao,estado_civil,tipo_residencia,idade,tempo_emprego,qt_pessoas_residencia,pred_renda
12497,2015-03-01,5951,M,False,True,0,Empresário,Secundário,Viúvo,Casa,33,3.3232876712328765,1.0,7138.176273767195
12498,2015-11-01,15133,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,58,6.336986301369863,3.0,3510.567502342626
12499,2015-04-01,14124,F,False,True,1,Assalariado,Secundário,Casado,Casa,48,20.54794520547945,3.0,10555.413371322808
12500,2015-02-01,4876,F,True,True,0,Assalariado,Secundário,Casado,Casa,32,2.03013698630137,5.0,312.70785868457574
12501,2015-09-01,7803,M,False,True,0,Assalariado,Superior completo,Casado,Governamental,45,18.86575342465753,1.0,14806.103610517017
12502,2015-05-01,14382,F,False,True,1,Servidor público,Superior completo,Casado,Casa,34,7.120547945205479,2.0,4049.053166690973
12503,2016-01-01,6358,F,False,False,0,Assalariado,Superior completo,Casado,Casa,55,9.221917808219178,1.0,5188.439708677588
12504,2016-03-01,5884,M,False,False,1,Pensionista,Superior completo,Casado,Casa,59,5.219178082191782,1.0,8345.7641427038
12505,2015-09-01,14248,F,False,True,0,Pensionista,Secundário,Casado,Governamental,59,4.410958904109589,1.0,1833.859741918541
12506,2015-12-01,4842,M,False,True,1,Assalariado,Superior completo,Separado,Casa,41,7.660273972602741,4.0,10246.932401580807
12507,2015-08-01,11569,F,True,True,1,Assalariado,Superior completo,Solteiro,Casa,60,8.665753424657536,2.0,5437.177861082713
12508,2015-03-01,6421,M,False,True,0,Assalariado,Secundário,Viúvo,Casa,26,6.778082191780823,3.0,7655.328275827338
12509,2015-06-01,15807,F,True,False,0,Pensionista,Secundário,Casado,Casa,39,21.86027397260274,2.0,9828.57686037158
12510,2015-05-01,3226,F,False,True,0,Empresário,Superior completo,Solteiro,Casa,51,9.46027397260274,2.0,5943.519767049052
12511,2015-02-01,3041,F,False,True,1,Assalariado,Superior completo,Casado,Casa,27,1.0986301369863014,2.0,590.2679178096221
12512,2015-03-01,7638,F,True,True,0,Assalariado,Secundário,Casado,Casa,58,8.353424657534246,2.0,4236.938040720947
12513,2015-05-01,10348,M,True,True,0,Empresário,Superior completo,Casado,Casa,56,3.5835616438356164,4.0,8731.61505779235
12514,2016-03-01,9820,M,False,True,0,Servidor público,Superior completo,Casado,Casa,49,12.46027397260274,2.0,11837.069479556754
12515,2015-03-01,2171,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,3.863013698630137,2.0,1511.595688848928
12516,2015-10-01,9241,M,True,True,0,Empresário,Superior completo,Casado,Casa,38,19.36438356164384,2.0,15689.752623335451
12517,2015-10-01,864,M,True,True,0,Pensionista,Secundário,Separado,Casa,63,6.013698630136986,1.0,8460.284782173505
12518,2015-07-01,16412,M,False,False,0,Empresário,Secundário,Casado,Casa,46,6.013698630136986,2.0,9254.065448423858
12519,2015-11-01,2901,M,True,True,0,Assalariado,Secundário,Separado,Casa,33,9.304109589041095,1.0,9665.95033736507
12520,2015-04-01,401,M,True,False,0,Assalariado,Secundário,Separado,Casa,32,5.868493150684931,2.0,8217.800896622408
12521,2015-08-01,14752,F,False,True,0,Assalariado,Superior completo,Casado,Casa,27,2.4547945205479453,1.0,873.0356353311661
12522,2016-03-01,12616,M,True,True,0,Assalariado,Secundário,Solteiro,Casa,38,6.013698630136986,3.0,7519.389412009041
12523,2015-11-01,11248,F,False,True,0,Empresário,Superior completo,Casado,Casa,50,5.413698630136985,2.0,4221.151724141361
12524,2015-02-01,5533,F,True,False,0,Assalariado,Secundário,Casado,Casa,36,1.6410958904109592,2.0,309.32830959859126
12525,2016-01-01,5354,F,True,False,0,Assalariado,Superior completo,Casado,Casa,42,2.6575342465753424,1.0,1667.6794849813384
12526,2015-07-01,9823,M,False,True,1,Empresário,Secundário,Casado,Casa,48,2.6191780821917807,1.0,8067.560877530701
12527,2016-02-01,15199,F,True,True,1,Assalariado,Secundário,União,Casa,48,6.013698630136986,4.0,2882.0884982945686
12528,2016-02-01,12404,F,True,True,0,Empresário,Superior incompleto,Casado,Casa,36,4.6,2.0,2296.478553368219
12529,2015-08-01,15406,F,False,False,0,Empresário,Secundário,Casado,Casa,45,6.646575342465752,2.0,3775.1585920642096
12530,2015-10-01,923,F,True,True,1,Empresário,Superior incompleto,Casado,Casa,41,9.345205479452057,1.0,5167.184250593204
12531,2016-03-01,16378,F,True,False,0,Assalariado,Secundário,Casado,Casa,24,6.013698630136986,3.0,1388.9944684402126
12532,2016-02-01,9392,M,False,False,2,Assalariado,Secundário,Viúvo,Com os pais,30,9.58904109589041,4.0,9548.091482264397
12533,2015-07-01,11868,F,True,True,1,Empresário,Secundário,Casado,Casa,41,17.534246575342465,4.0,9512.674582667745
12534,2015-11-01,2142,M,False,False,0,Assalariado,Secundário,Separado,Casa,58,6.013698630136986,2.0,8953.926307626527
12535,2015-01-01,6323,F,True,False,0,Assalariado,Secundário,Casado,Casa,49,2.871232876712329,3.0,1369.7713499835738
12536,2015-02-01,6497,F,False,True,0,Empresário,Secundário,Casado,Casa,50,8.490410958904107,2.0,4814.4975245442
12537,2015-05-01,2469,F,False,False,0,Assalariado,Superior completo,Casado,Casa,31,6.013698630136986,3.0,2778.5645734601258
12538,2016-03-01,7515,F,True,True,0,Assalariado,Secundário,Casado,Casa,38,14.52054794520548,1.0,6143.193266979324
12539,2015-11-01,9510,M,False,False,0,Assalariado,Secundário,Casado,Casa,43,20.194520547945206,1.0,15044.116169630282
12540,2015-01-01,2646,F,True,True,0,Pensionista,Superior completo,Viúvo,Casa,43,1.0438356164383562,3.0,479.7624826458843
12541,2016-01-01,2526,F,True,True,0,Empresário,Secundário,Solteiro,Casa,60,4.4301369863013695,3.0,3181.611684434866
12542,2015-02-01,7418,M,False,True,0,Assalariado,Secundário,Solteiro,Casa,28,1.282191780821918,2.0,5155.964265858097
12543,2015-08-01,15518,M,False,False,0,Assalariado,Superior incompleto,Casado,Casa,62,8.301369863013699,4.0,9541.735270351306
12544,2015-03-01,3389,F,False,False,0,Assalariado,Superior completo,Solteiro,Casa,30,6.013698630136986,2.0,2727.9990817313956
12545,2015-07-01,881,F,False,True,0,Assalariado,Secundário,Casado,Casa,38,17.68767123287671,2.0,8331.243077269002
12546,2015-12-01,6872,F,False,True,1,Assalariado,Secundário,Casado,Casa,37,21.50958904109589,2.0,10423.632410487251
12547,2015-08-01,6823,F,False,True,0,Assalariado,Secundário,União,Casa,30,6.320547945205481,2.0,1924.16919521619
12548,2015-12-01,14881,F,True,True,0,Empresário,Secundário,Casado,Casa,43,0.9095890410958904,2.0,1271.6355952992274
12549,2016-03-01,4993,F,True,False,0,Pensionista,Secundário,Solteiro,Casa,43,12.605479452054794,4.0,4966.295298449999
12550,2015-05-01,5282,F,False,False,0,Assalariado,Secundário,Casado,Casa,47,1.9753424657534249,2.0,862.5806728726229
12551,2016-03-01,16001,M,False,True,1,Empresário,Secundário,Casado,Casa,38,6.849315068493151,2.0,9020.246972306013
12552,2016-01-01,5252,F,True,True,0,Empresário,Secundário,Casado,Com os pais,59,11.347945205479451,2.0,6364.667487334902
12553,2015-04-01,5531,F,False,True,0,Pensionista,Superior completo,Casado,Casa,44,3.602739726027397,4.0,2180.9965241240197
12554,2015-03-01,4889,M,False,True,1,Assalariado,Secundário,Casado,Casa,31,0.9616438356164384,4.0,5522.6582942337245
12555,2016-01-01,13402,F,False,False,2,Assalariado,Superior completo,Casado,Casa,38,1.5972602739726027,1.0,1408.4189202455864
12556,2015-05-01,3904,F,True,True,0,Empresário,Secundário,Solteiro,Casa,32,10.936986301369863,2.0,5306.650482926838
12557,2016-03-01,15711,F,False,True,1,Assalariado,Superior completo,Casado,Casa,50,1.3232876712328767,1.0,1272.819355942381
12558,2015-05-01,8317,F,True,True,0,Assalariado,Secundário,Casado,Casa,37,3.2109589041095887,3.0,1098.1505656412623
12559,2015-01-01,3574,M,False,True,2,Assalariado,Secundário,Solteiro,Casa,48,4.263013698630137,3.0,7820.907606294727
12560,2015-05-01,179,M,False,False,0,Pensionista,Superior completo,União,Casa,30,0.4273972602739726,2.0,4723.811575100236
12561,2015-11-01,3895,F,False,True,1,Empresário,Secundário,Separado,Casa,34,18.389041095890416,3.0,9714.17431711183
12562,2015-09-01,14123,F,True,True,0,Empresário,Secundário,Casado,Casa,54,3.6821917808219182,2.0,2663.4385755460844
12563,2015-12-01,15990,F,True,True,1,Pensionista,Superior completo,Casado,Casa,43,1.610958904109589,2.0,1389.6550641547542
12564,2015-12-01,8009,F,False,True,0,Assalariado,Secundário,Casado,Casa,49,11.268493150684929,2.0,5624.344989510426
12565,2015-11-01,16122,F,False,True,0,Pensionista,Superior completo,Solteiro,Casa,60,13.186301369863012,1.0,6983.725782174073
12566,2015-04-01,8089,F,False,False,0,Pensionista,Superior completo,Casado,Casa,35,7.2,2.0,3538.8246159578302
12567,2016-01-01,2550,F,True,True,0,Assalariado,Superior completo,Casado,Casa,44,4.454794520547946,3.0,2594.1303858477777
12568,2016-03-01,5236,F,True,True,0,Assalariado,Superior completo,Casado,Casa,42,20.11232876712329,2.0,9594.034189447146
12569,2015-03-01,15407,M,False,True,1,Empresário,Primário,Casado,Governamental,36,6.013698630136986,3.0,8654.944498720422
12570,2015-07-01,4668,F,False,False,0,Assalariado,Secundário,Casado,Casa,50,4.572602739726029,2.0,2517.4027038974737
12571,2015-04-01,1705,F,False,True,0,Assalariado,Secundário,Casado,Casa,28,7.104109589041097,2.0,2968.6451082276226
12572,2015-06-01,15204,M,False,True,0,Assalariado,Superior completo,Casado,Casa,56,4.016438356164383,3.0,8399.525828602156
12573,2016-01-01,2010,M,True,True,0,Empresário,Secundário,Casado,Casa,52,4.857534246575343,2.0,8585.935060076488
12574,2015-01-01,11984,F,False,True,0,Pensionista,Secundário,Casado,Casa,42,7.619178082191781,4.0,2916.3443899112604
12575,2015-12-01,1192,F,True,True,1,Assalariado,Secundário,Casado,Com os pais,39,6.013698630136986,4.0,3071.5187753483146
12576,2015-03-01,6293,M,False,True,0,Pensionista,Superior completo,Casado,Casa,48,1.8794520547945208,3.0,6451.656918322078
12577,2015-08-01,12086,F,False,False,0,Servidor público,Secundário,Casado,Casa,27,6.013698630136986,2.0,2167.75533848908
12578,2015-10-01,5452,F,False,True,1,Assalariado,Superior completo,Solteiro,Casa,54,4.909589041095892,2.0,3522.857353406119
12579,2015-12-01,11818,F,False,True,0,Assalariado,Superior completo,Casado,Casa,59,25.356164383561644,2.0,13247.580467484868
12580,2015-09-01,8995,M,False,True,0,Assalariado,Secundário,Casado,Governamental,41,20.86027397260274,2.0,14973.81712714017
12581,2015-05-01,13599,M,False,True,0,Assalariado,Secundário,União,Casa,31,7.490410958904111,2.0,7952.825054284999
12582,2015-01-01,11240,F,False,False,2,Assalariado,Superior incompleto,Solteiro,Casa,58,10.956164383561644,1.0,5695.849003701163
12583,2016-03-01,13959,F,True,True,2,Assalariado,Secundário,Casado,Casa,32,10.178082191780822,4.0,4229.242573553126
12584,2015-05-01,2005,M,True,True,0,Assalariado,Secundário,Separado,Casa,45,19.45205479452055,2.0,14737.664095703296
12585,2015-01-01,8689,M,False,True,0,Assalariado,Superior completo,Separado,Casa,42,8.208219178082192,2.0,9904.48710471411
12586,2015-01-01,2535,F,True,True,0,Servidor público,Secundário,Casado,Casa,29,6.049315068493152,2.0,2311.764525246478
12587,2015-12-01,16438,M,False,False,0,Assalariado,Superior completo,União,Com os pais,36,27.32876712328768,4.0,18452.205564430526
12588,2016-03-01,13148,F,True,False,0,Assalariado,Secundário,Solteiro,Casa,49,9.975342465753425,2.0,4373.714850630427
12589,2015-08-01,14876,M,False,False,0,Assalariado,Secundário,Casado,Casa,43,9.131506849315068,3.0,9550.372603447542
12590,2015-11-01,9018,F,False,True,0,Servidor público,Secundário,Casado,Casa,67,8.605479452054794,2.0,5034.442025908389
12591,2015-07-01,13901,M,False,True,0,Empresário,Superior completo,Solteiro,Casa,39,1.263013698630137,1.0,7377.493252109991
12592,2015-05-01,16472,F,False,True,0,Empresário,Secundário,Casado,Com os pais,41,3.956164383561644,5.0,2271.25584059405
12593,2015-02-01,5355,M,False,True,0,Pensionista,Secundário,Casado,Casa,52,6.052054794520547,1.0,7922.177725706886
12594,2015-01-01,6199,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,28,1.5205479452054795,2.0,5923.44426715778
12595,2015-07-01,8448,M,False,True,0,Pensionista,Secundário,Solteiro,Casa,54,3.032876712328767,2.0,6868.805985337304
12596,2016-01-01,1178,F,False,True,0,Assalariado,Secundário,Casado,Casa,54,18.10958904109589,3.0,8749.545487750991
12597,2015-11-01,3506,M,False,True,0,Empresário,Secundário,Casado,Casa,54,12.61917808219178,1.0,12550.99253224973
12598,2015-12-01,5650,M,False,True,2,Pensionista,Secundário,Casado,Casa,46,15.868493150684932,2.0,13095.649451534755
12599,2016-03-01,12276,F,True,True,0,Empresário,Superior completo,União,Casa,54,21.24931506849315,2.0,10967.961804409195
12600,2015-04-01,8399,F,True,True,0,Pensionista,Superior incompleto,Solteiro,Casa,45,6.013698630136986,2.0,2563.673153859858
12601,2015-09-01,4071,M,True,True,0,Empresário,Secundário,Solteiro,Casa,59,4.016438356164383,1.0,8380.699022707066
12602,2015-07-01,3993,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,50,3.328767123287671,2.0,1942.7532564900723
12603,2015-07-01,7321,F,False,False,1,Empresário,Secundário,Casado,Casa,30,41.2,2.0,20268.660864259975
12604,2015-10-01,12551,F,False,True,3,Servidor público,Secundário,Casado,Casa,47,2.0575342465753423,2.0,1640.3507130090036
12605,2015-04-01,12893,M,True,True,0,Servidor público,Secundário,Casado,Casa,39,14.643835616438356,3.0,12743.36088206914
12606,2015-11-01,2722,F,False,True,0,Assalariado,Secundário,Solteiro,Casa,40,32.61917808219178,1.0,15419.561476911716
12607,2015-08-01,8164,F,False,True,0,Empresário,Secundário,Casado,Casa,34,4.008219178082192,1.0,2088.195595878671
12608,2015-01-01,4290,F,True,True,1,Assalariado,Secundário,Casado,Casa,60,4.873972602739726,2.0,2996.6914391571586
12609,2015-09-01,16359,F,False,True,0,Empresário,Secundário,Casado,Casa,38,16.695890410958906,2.0,8293.515008227125
12610,2016-01-01,8998,F,False,True,0,Pensionista,Secundário,Casado,Casa,50,12.438356164383562,3.0,5477.043084316129
12611,2015-02-01,6486,F,True,False,0,Empresário,Superior completo,Casado,Com os pais,60,4.863013698630136,1.0,3943.8398125124922
12612,2015-10-01,12106,F,False,False,0,Empresário,Secundário,Separado,Casa,27,6.013698630136986,2.0,2929.993552442491
12613,2015-08-01,8634,F,False,False,1,Assalariado,Secundário,Casado,Casa,42,8.38082191780822,2.0,4097.5165531904
12614,2015-09-01,12659,M,False,False,0,Assalariado,Secundário,Casado,Casa,62,15.643835616438356,4.0,13211.711161343752
12615,2015-11-01,12316,F,False,True,1,Pensionista,Secundário,Casado,Casa,38,4.975342465753425,2.0,2099.441771405837
12616,2015-10-01,11053,M,False,True,0,Assalariado,Superior completo,Casado,Casa,44,19.9013698630137,2.0,15396.161306992366
12617,2015-07-01,3396,F,True,True,0,Assalariado,Secundário,Casado,Casa,37,3.0904109589041098,5.0,1365.062716742791
12618,2015-10-01,10028,F,False,True,1,Empresário,Superior completo,Solteiro,Casa,27,0.947945205479452,2.0,1328.1015594092253
12619,2015-05-01,11602,M,False,True,0,Empresário,Secundário,Solteiro,Casa,33,6.013698630136986,2.0,8417.63837068361
12620,2015-09-01,1840,F,True,True,0,Assalariado,Superior incompleto,Separado,Casa,58,1.0986301369863014,2.0,800.8860505712576
12621,2015-12-01,11234,F,True,True,0,Assalariado,Secundário,Casado,Casa,38,6.882191780821918,2.0,3163.1957059596025
12622,2015-11-01,2387,F,False,False,0,Assalariado,Secundário,Casado,Casa,39,4.526027397260274,2.0,2020.4327612245863
12623,2015-04-01,6074,F,True,False,0,Assalariado,Secundário,Casado,Casa,29,0.8301369863013699,1.0,55.959182245610464
12624,2015-08-01,9225,F,True,True,0,Empresário,Superior completo,Separado,Casa,47,29.96164383561644,2.0,15776.377355461864
12625,2016-02-01,804,F,False,True,0,Assalariado,Superior completo,Casado,Casa,51,0.7808219178082192,1.0,1057.7190512019647
12626,2015-09-01,1133,F,True,True,0,Assalariado,Superior completo,Casado,Casa,27,6.520547945205481,4.0,2823.4346032231674
12627,2015-08-01,4003,F,False,True,0,Empresário,Primário,Casado,Casa,33,10.547945205479452,2.0,4974.051242204411
12628,2015-04-01,13267,M,True,True,0,Empresário,Superior completo,Casado,Casa,67,2.271232876712329,1.0,8849.81555870375
12629,2015-07-01,4622,F,False,True,3,Assalariado,Secundário,Casado,Casa,65,8.372602739726027,1.0,5177.00926817164
12630,2015-05-01,15070,M,False,True,0,Pensionista,Pós graduação,Solteiro,Casa,40,9.8,4.0,9121.805589168729
12631,2015-06-01,15883,F,True,True,0,Servidor público,Superior completo,Casado,Casa,44,6.3780821917808215,2.0,3985.3541954604107
12632,2015-04-01,12855,M,True,True,1,Pensionista,Secundário,Casado,Casa,59,6.761643835616439,3.0,9299.17333545792
12633,2015-01-01,3727,F,False,False,0,Empresário,Secundário,Casado,Casa,64,2.416438356164384,1.0,2306.621176855976
12634,2016-01-01,13244,F,True,True,0,Pensionista,Secundário,Casado,Casa,66,3.0986301369863014,2.0,1480.4196066471534
12635,2016-02-01,11866,F,True,True,0,Servidor público,Superior completo,Solteiro,Casa,52,4.923287671232877,3.0,3314.03080147619
12636,2015-03-01,3578,M,False,False,0,Assalariado,Superior completo,Casado,Casa,36,6.013698630136986,4.0,8430.90470631533
12637,2015-09-01,6691,F,False,True,0,Empresário,Secundário,Solteiro,Casa,40,6.013698630136986,2.0,3292.551010651395
12638,2015-06-01,8289,F,True,False,2,Pensionista,Superior completo,Viúvo,Casa,34,3.6821917808219182,3.0,2025.5930714291803
12639,2015-05-01,10361,F,False,True,0,Empresário,Secundário,Casado,Casa,50,7.526027397260274,2.0,4355.871599783938
12640,2016-03-01,14777,F,False,True,1,Assalariado,Secundário,União,Casa,34,18.81095890410959,4.0,8044.832958600842
12641,2015-08-01,4694,F,False,False,0,Assalariado,Superior completo,União,Com os pais,41,1.1287671232876713,1.0,493.2296502032184
12642,2015-01-01,6022,F,False,True,1,Empresário,Secundário,Solteiro,Com os pais,52,11.953424657534244,5.0,6803.1540994361685
12643,2015-10-01,2790,F,True,True,0,Assalariado,Secundário,Casado,Casa,35,1.610958904109589,2.0,302.8802265629617
12644,2015-10-01,13034,F,True,False,1,Empresário,Secundário,Casado,Casa,38,6.013698630136986,2.0,3643.826443651695
12645,2015-12-01,6247,M,False,True,0,Pensionista,Superior completo,Casado,Casa,45,5.112328767123287,3.0,8167.5849209054095
12646,2016-01-01,12340,F,True,False,1,Assalariado,Secundário,Casado,Casa,44,6.013698630136986,2.0,3060.41108677887
12647,2015-01-01,13033,F,True,False,0,Servidor público,Secundário,União,Casa,52,17.487671232876714,2.0,8339.440651828641
12648,2015-10-01,5458,F,False,True,0,Assalariado,Superior completo,Casado,Casa,38,6.013698630136986,2.0,3143.8629714057533
12649,2015-02-01,8418,F,False,False,0,Assalariado,Superior completo,Casado,Casa,57,6.7972602739726025,4.0,4090.441512438941
12650,2015-03-01,12985,F,True,False,0,Empresário,Superior completo,Casado,Casa,40,0.8438356164383561,2.0,1488.0776725284684
12651,2015-01-01,8977,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,51,31.227397260273968,2.0,14899.755872824713
12652,2015-03-01,1748,F,False,False,0,Assalariado,Secundário,Solteiro,Casa,57,6.013698630136986,4.0,3080.5552762712523
12653,2016-01-01,771,F,False,True,0,Assalariado,Secundário,Casado,Casa,40,6.013698630136986,1.0,2534.383617646673
12654,2015-10-01,8761,M,False,False,0,Assalariado,Secundário,Casado,Casa,56,4.005479452054795,2.0,7571.296621540319
12655,2015-08-01,9799,F,True,True,1,Empresário,Superior incompleto,Solteiro,Casa,55,2.1863013698630143,4.0,2164.353720536622
12656,2015-12-01,1689,F,False,True,0,Assalariado,Superior completo,Casado,Casa,41,20.54794520547945,1.0,10399.691012228905
12657,2015-07-01,2772,F,False,False,1,Servidor público,Secundário,Casado,Casa,26,6.013698630136986,1.0,2795.9710074305835
12658,2015-01-01,12853,M,True,True,0,Assalariado,Superior completo,Solteiro,Casa,47,8.789041095890411,3.0,10178.801466376019
12659,2016-01-01,4120,M,True,True,0,Servidor público,Superior incompleto,Casado,Casa,36,5.282191780821917,4.0,7523.969099550932
12660,2015-05-01,7785,F,True,True,2,Assalariado,Superior completo,Solteiro,Casa,37,9.597260273972603,2.0,5188.677842170073
12661,2015-07-01,6525,F,True,True,0,Empresário,Secundário,Solteiro,Casa,26,19.369863013698627,2.0,9321.059285303749
12662,2015-11-01,9972,M,False,True,2,Assalariado,Secundário,União,Casa,30,5.090410958904108,4.0,7409.661753172098
12663,2015-07-01,16249,M,False,False,0,Assalariado,Superior completo,Casado,Casa,28,6.013698630136986,6.0,8367.590773209671
12664,2016-02-01,4535,F,False,True,1,Empresário,Superior completo,Casado,Casa,30,11.043835616438356,2.0,6240.492594192336
12665,2015-07-01,2264,F,True,True,2,Assalariado,Secundário,Casado,Casa,51,6.0465753424657525,3.0,3681.963082573995
12666,2015-10-01,15981,F,True,True,0,Assalariado,Secundário,Solteiro,Casa,62,0.3232876712328767,3.0,572.2674085894963
12667,2015-03-01,9160,M,True,True,0,Assalariado,Superior completo,Casado,Casa,58,2.03013698630137,3.0,7288.809761556121
12668,2015-04-01,8956,F,False,True,1,Assalariado,Secundário,Casado,Governamental,60,22.80821917808219,2.0,11893.544590515476
12669,2015-01-01,13822,M,False,True,2,Assalariado,Secundário,Separado,Casa,47,3.684931506849315,3.0,7705.756610537905
12670,2015-01-01,2477,F,False,True,0,Servidor público,Secundário,Casado,Casa,53,5.92876712328767,2.0,3167.448409150638
12671,2015-07-01,16369,M,False,True,0,Assalariado,Superior completo,Casado,Casa,29,1.180821917808219,1.0,6123.364142881478
12672,2016-02-01,8294,M,False,False,2,Assalariado,Superior completo,Casado,Casa,42,9.334246575342464,4.0,10663.935120749687
12673,2015-06-01,15470,F,False,True,0,Assalariado,Secundário,Casado,Casa,45,6.013698630136986,3.0,2953.109361800188
12674,2016-03-01,13510,F,True,False,0,Assalariado,Superior incompleto,Casado,Casa,58,3.1013698630136988,2.0,1186.5720074455792
12675,2015-03-01,6286,F,False,True,1,Assalariado,Secundário,Casado,Casa,29,5.493150684931507,2.0,2153.0877332324526
12676,2015-10-01,6781,M,False,False,0,Assalariado,Secundário,Casado,Casa,42,11.284931506849317,1.0,10589.503396529664
12677,2015-01-01,16004,F,False,True,0,Assalariado,Secundário,Viúvo,Casa,30,4.846575342465753,1.0,1535.7048073067838
12678,2016-03-01,10936,F,False,True,0,Empresário,Superior completo,Casado,Casa,41,6.8191780821917805,1.0,3976.4253207837805
12679,2015-09-01,11837,M,True,False,0,Pensionista,Superior completo,Casado,Casa,64,2.9616438356164383,1.0,7426.819139702267
12680,2015-04-01,6018,F,True,True,0,Assalariado,Secundário,Casado,Casa,34,1.0328767123287672,1.0,397.6700093901426
12681,2015-08-01,5636,M,False,True,0,Servidor público,Secundário,Casado,Casa,48,2.1780821917808217,4.0,6652.695223006825
12682,2015-01-01,13317,F,True,False,0,Empresário,Superior completo,Casado,Casa,40,1.7123287671232876,2.0,1901.1015877245004
12683,2015-08-01,489,F,True,True,0,Pensionista,Secundário,União,Com os pais,29,6.013698630136986,1.0,1205.1646565620006
12684,2016-02-01,14974,F,True,False,1,Empresário,Secundário,Casado,Casa,56,4.523287671232877,2.0,3481.691217737944
12685,2015-07-01,12518,M,True,False,0,Empresário,Secundário,Viúvo,Casa,28,6.013698630136986,2.0,8505.379256283039
12686,2015-12-01,16465,F,False,True,2,Assalariado,Superior completo,Casado,Casa,46,18.035616438356165,2.0,9798.548616040553
12687,2015-08-01,6531,F,False,True,0,Assalariado,Secundário,Casado,Casa,44,6.013698630136986,2.0,2681.3623352376744
12688,2016-03-01,1929,M,False,True,2,Assalariado,Secundário,Casado,Casa,54,2.4520547945205484,4.0,6766.801450315999
12689,2016-02-01,6295,M,False,True,0,Assalariado,Secundário,União,Casa,52,6.013698630136986,3.0,8048.2202037711
12690,2015-09-01,10875,M,False,True,1,Assalariado,Superior completo,Viúvo,Casa,48,6.013698630136986,1.0,9236.71690370316
12691,2015-03-01,5407,F,False,True,0,Assalariado,Secundário,Casado,Casa,47,0.2958904109589041,2.0,63.89404821909707
12692,2016-02-01,15861,M,False,True,0,Assalariado,Secundário,Casado,Casa,33,1.0931506849315071,2.0,5319.436429754366
12693,2015-09-01,11077,M,False,False,1,Empresário,Superior completo,Casado,Casa,46,7.101369863013699,2.0,10446.509798114123
12694,2015-04-01,2245,F,True,False,0,Pensionista,Secundário,Casado,Casa,40,3.0136986301369864,2.0,1133.5122664213889
12695,2015-04-01,3309,F,False,False,0,Empresário,Secundário,Solteiro,Casa,30,19.76164383561644,1.0,9852.672314585543
12696,2015-02-01,5539,F,False,False,0,Empresário,Superior completo,Solteiro,Casa,39,1.9616438356164383,2.0,1963.7502222963574
12697,2015-09-01,9403,F,True,True,0,Pensionista,Superior completo,Solteiro,Casa,39,2.2602739726027403,2.0,907.6873518781854
12698,2015-02-01,14203,M,False,True,1,Assalariado,Secundário,Casado,Casa,66,1.695890410958904,2.0,7037.161356621504
12699,2016-03-01,15596,F,True,False,2,Empresário,Secundário,Casado,Casa,45,8.964383561643837,2.0,4935.964887796156
12700,2015-02-01,6860,F,False,True,1,Assalariado,Secundário,União,Casa,55,19.9013698630137,1.0,9679.619331625736
12701,2015-05-01,9590,F,False,True,0,Assalariado,Superior completo,Casado,Casa,30,6.013698630136986,2.0,2727.9990817313956
12702,2015-01-01,2827,M,True,True,0,Empresário,Secundário,Casado,Casa,49,6.013698630136986,2.0,9044.127592792549
12703,2015-02-01,14906,M,False,False,0,Assalariado,Secundário,Casado,Casa,34,15.778082191780822,2.0,12349.094998899986
12704,2015-02-01,10531,F,False,True,0,Pensionista,Secundário,Viúvo,Casa,42,3.5753424657534247,1.0,993.242500859704
12705,2016-03-01,11113,F,False,True,0,Assalariado,Secundário,Casado,Casa,32,10.427397260273972,1.0,3914.753268800433
12706,2015-11-01,5733,F,True,True,1,Empresário,Secundário,Casado,Casa,50,4.424657534246577,2.0,3492.5956475915173
12707,2016-01-01,5159,F,True,True,0,Assalariado,Secundário,Solteiro,Comunitário,54,9.931506849315069,2.0,4796.334247029348
12708,2015-12-01,14895,M,False,False,2,Pensionista,Secundário,Casado,Casa,54,3.558904109589041,3.0,7488.920234843439
12709,2015-11-01,4331,F,False,True,2,Servidor público,Secundário,Casado,Governamental,54,0.7068493150684931,3.0,1280.7888722077525
12710,2015-12-01,6681,F,True,True,3,Assalariado,Superior completo,Casado,Casa,58,1.3698630136986298,3.0,2278.9454714967223
12711,2016-03-01,2263,F,False,True,0,Servidor público,Superior completo,Separado,Casa,38,4.04109589041096,2.0,2211.640987120659
12712,2016-01-01,2905,F,False,True,0,Assalariado,Secundário,Casado,Casa,58,14.97808219178082,1.0,7370.511681961177
12713,2015-02-01,11897,M,False,True,0,Assalariado,Superior completo,União,Casa,56,6.013698630136986,2.0,8799.75547141174
12714,2015-11-01,15181,F,False,False,0,Assalariado,Superior completo,Casado,Casa,31,10.69041095890411,2.0,5235.214302665106
12715,2015-02-01,15260,F,False,True,1,Assalariado,Superior completo,Casado,Governamental,40,1.1643835616438356,2.0,1146.7674651872537
12716,2015-11-01,14250,F,False,True,2,Assalariado,Secundário,Casado,Casa,34,7.290410958904109,2.0,3539.675188810189
